year,iso,aco,ch,che,cheb,chech,chee,chefs,chenfd,cmp,dcsfd,dd1,dvc,dvp,dvpdp,dvt,emp,fca,icapt,lco,opprft,pi,revt,foreign,firms
2020,CUW,,.022,,,,,2.128,,,,,,,,,,,2.061,,,.011,.119,1,1
2021,CUW,,.012,,,,,4.092,,,,,,,,,,,4.046,,,.451,.648,1,1
2022,CUW,,.413,,,,,5.107,,,,5.843,,,,,.543,,28.556,,,2.751,14.962,1,1
2023,CUW,,.042,,,,,5.098,,,,5.257,,,,,.555,,31.379,,,7.893,93.042,1,1
2024,CUW,,.002,,,,,4.679,,,,5.11,,,,,,,40.123,,,4.218,106.595,1,1
2025,CUW,,14.185,,,,,18.155,,,,6.69,,,,,,,89.694,,,6.99,161.6,1,1
1997,CYM,2.6505,21.7265,21.7265,27.5565,-3.3245,24.232,,,,,0,,,,,,-1.1115,120.5305,2.324,,8.57,73.199,1,2
1998,CYM,.7245,10.567,10.567,24.232,-13.665,10.567,,,,,.0055,,,,,,-.309,140.4435,1.8745,,5.3225,47.035,1,2
1999,CYM,.5775,3.0315,3.19,10.567,-7.535500000000001,3.0315,,,,,.0025,,,,,,.1165,131.69,1.767,,-6.9495,38.095,1,2
2000,CYM,.9159999999999999,24.397,24.9965,3.0315,21.3655,24.397,,,,,.0205,,,,,,.3435,141.704,2.5875,,-6.028,60.24250000000001,1,2
2001,CYM,1.3285,55.342,65.98949999999999,24.397,30.945,55.342,,,,,.0045,,,,,,.383,144.6745,3.0915,,-33.7975,53.4735,1,2
2002,CYM,2.37,38.2955,60.64250000000001,52.20849999999999,-13.913,38.2955,,,,,.0035,,,,,.279,6.2785,113.54,3.2955,,-28.205,62.5475,1,2
2003,CYM,2.7105,38.3025,66.5675,38.2955,.0069999999999999,38.3025,,,,,.0005,,,,,.315,.099,125.225,4.74,,9.408999999999999,79.34399999999999,1,2
2004,CYM,2.877875,11.03890909090909,23.55475,15.32433333333333,2.725874999999999,16.28642857142857,.9125,,,,.04675,,,0,,.338,.3537272727272727,77.054,22.348375,-.612,27.10118181818181,95.06572727272727,1,11
2005,CYM,6.973666666666666,47.41246666666667,59.11258333333334,22.21377777777778,35.93175,70.41222222222224,24.92266666666667,,,,11.1075,6.168666666666666,,0,6.168666666666666,.49575,1.3844,241.4314,16.35566666666667,,37.35413333333334,172.5895333333333,1,15
2006,CYM,6.143785714285713,85.8466111111111,108.0457857142857,52.4795,57.05785714285714,109.8873846153846,80.15625,,,,9.295888888888889,62.2835,,0,62.2835,.4445,.7413125,355.4155555555556,33.72614285714285,,48.74644444444445,253.6125555555556,1,18
2007,CYM,29.73685,154.9974285714286,206.7729,120.0451578947368,73.91505263157896,193.9602105263158,189.014,,,,31.25094444444445,33.57333333333333,,0,33.57333333333333,1.177428571428571,2.377666666666667,945.0136071428568,87.96995000000001,,231.0693928571429,2061.069535714285,1,28
2008,CYM,63.76420833333333,177.8063939393939,256.278875,248.2981739130435,-30.14182608695652,218.156347826087,157.0055714285714,,,,53.78059259259259,93.07866666666666,,0,93.07866666666666,1.933333333333333,-.3681874999999999,1273.817909090909,162.6132083333333,,225.1911212121212,2452.207454545455,1,33
2009,CYM,37.65725925925927,132.8464444444444,211.4148518518519,198.4766153846154,-6.511423076923076,191.9651923076923,102.2363333333333,,,,18.96977777777778,54.59799999999999,,0,54.59799999999999,3.2554,-6.591444444444445,578.7661388888888,132.1809230769231,,84.34941666666666,828.2152222222222,1,36
2010,CYM,411.3486666666666,2235.310844444445,2855.661222222222,363.3745312500002,2542.319771428571,2874.547914285715,106.7302222222222,,,,17.55673529411765,41.01583333333333,,0,41.01583333333333,1.463333333333334,8.299488888888888,4851.107555555555,471.5489166666667,,1453.915133333333,4052.294600000002,1,45
2011,CYM,526.0535853658537,1683.124040000001,2241.994463414635,3043.840054054054,-701.730268292683,2045.149780487806,96.76177777777778,,,,18.539975,83.29685714285714,,,83.29685714285714,.3198888888888888,-44.72332653061226,7300.904359999999,656.8972195121951,,2172.909320000001,8833.973120000001,1,50
2012,CYM,375.3366530612245,3400.184086206897,4078.683734693877,1808.940276595745,2293.704367346939,4028.810387755102,86.30644444444444,,,,21.6859090909091,128.7205833333333,,,128.7205833333333,.3090769230769231,-7.837999999999999,7483.713086206894,641.0102448979592,,1761.060534482758,6150.133568965519,1,58
2013,CYM,503.1678571428572,4715.521982758625,5621.249836734698,4217.817104166667,1445.923142857143,5577.662346938781,92.82133333333337,,,,45.48614893617022,148.5616666666666,,,148.5616666666666,.4119166666666667,6.523436363636367,9096.565603448276,851.3188571428569,,1644.622827586207,7624.372017241375,1,58
2014,CYM,385.7186346153846,6736.534327868853,7953.476211538461,5804.024980392161,2199.762326923076,7892.171461538462,104.2124444444445,,,,68.66497777777776,165.0875882352941,,,165.0875882352941,.4270833333333334,3.144724137931035,11697.60691803278,897.0995,,2311.957229508197,9632.029688524588,1,61
2015,CYM,317.3868461538461,8436.750083333332,9849.913519230766,8694.693137254906,1200.48323076923,9727.97073076923,123.671125,,,,105.4362127659574,237.0498125,,,237.0498125,.5319166666666667,13.59982142857143,14979.69990000001,1106.392442307692,,2699.723033333332,11134.40153333333,1,60
2016,CYM,366.5531818181818,9614.794080645159,11000.13136363636,8892.402654545454,1940.873909090909,10833.27658181818,170.1811428571429,,,,76.70175471698114,229.3660454545455,,,229.3660454545455,.4803636363636363,-13.81874137931035,16553.78569354839,777.5896363636365,,2307.770096774193,10668.94024193548,1,62
2017,CYM,357.4273272727273,10441.34017741936,11929.18049090909,10492.9258,1330.827054545455,11823.75283636364,191.6268571428571,,,,89.71524999999997,273.44532,,,273.44532,1.445785714285714,-16.71531034482759,17179.42388709677,805.6960363636364,,1432.531403225806,9891.742403225808,1,62
2018,CYM,677.1817857142856,7507.289290322583,11656.12369642857,12485.75403703704,-3729.321642857143,8310.512589285714,195.745,,,,879.2478333333332,309.2632173913043,,,309.2632173913043,2.830090909090909,82.6823220338983,24449.31069354838,1305.397517857143,,-733.1069193548389,15172.57309677419,1,62
2019,CYM,617.3958421052633,7256.18173015873,10953.81628070176,8222.016578947369,-202.587754385965,8019.428824561403,198.9348333333333,,,,1709.146160714286,322.2456363636363,,,322.2456363636363,3.960727272727273,-8.686766666666673,23936.61231746032,1445.095543859649,,-801.9548571428571,15752.67782539683,1,63
2020,CYM,1051.597210526315,8388.462721311475,9450.469315789474,8056.13047368421,921.2358245614033,8977.366280701755,254.5545,,,,751.8204259259257,363.7725833333333,,,363.7725833333333,1.545,-74.01337288135595,24364.47603278689,1475.61903508772,,-833.8593442622948,14050.15709836066,1,61
2021,CYM,534.271338983051,6817.509380952381,7785.34911864407,9546.946350877188,-1949.609203389832,7278.319355932203,365.373,,,,961.7576949152544,455.83436,,,455.83436,.1907272727272727,.7008500000000001,26722.22165079365,1039.732169491526,,1062.507063492064,10076.75323809524,1,63
2022,CYM,654.1387586206898,8564.319346774195,9735.659482758616,7440.101263157895,1842.728344827586,9154.541637931035,312.222,,,,641.2800363636366,382.9033076923076,,,382.9033076923076,.3255714285714285,-30.80438333333336,29013.17558870968,1407.682724137931,,287.9925483870969,13936.06858064515,1,62
2023,CYM,318.2992830188679,7973.552701754388,8912.701679245285,9610.919113207547,-1035.983433962264,8574.935660377361,292.08525,,,,209.3372307692308,245.6289166666667,,,245.6289166666667,.3106363636363636,8.847345454545456,21127.36338596491,681.9475660377359,,-2379.25147368421,8409.714894736842,1,57
2024,CYM,295.234037735849,9309.577824561406,10646.72928301887,7829.174660377363,2182.191150943397,10011.36583018868,291.3885,,,,269.6033076923077,417.3783888888889,,,417.3783888888889,.314875,25.72461818181818,22280.99838596491,784.3314716981131,,1207.972421052631,8201.056614035089,1,57
2025,CYM,304.1198571428571,11123.08,12638.64363265306,7817.423145833334,53.6899583333333,7871.113104166668,329.0723333333333,,,,321.6703541666668,449.2516190476191,,,449.2516190476191,11.01566666666667,-15.3258,24955.71921153846,712.6706530612245,,701.0117500000001,7975.970346153848,1,52
1996,CYP,0,7.712,8.229000000000001,,2.12,,,,,,10.042,1.814,,,1.814,,-1.186,70.63500000000001,11.4365,1.4705,1.712,75.3775,1,2
1997,CYP,19.95733333333333,123.0402,12.25666666666667,0,6.528333333333333,18.105,,,0,,11.7205,9.733750000000001,0,0,9.733750000000001,,1.3266,213.1952,37.01233333333333,.3745000000000001,10.2296,148.3826,1,5
1998,CYP,10.718,129.93,14.72066666666667,18.105,-30.16666666666667,119.647,,,0,,2.987666666666666,8.896000000000001,0,0,8.896000000000001,,2.374,388.1352,13.17233333333333,5.748,14.4544,179.6772,1,5
1999,CYP,3.671428571428571,94.33053846153847,6.556142857142857,2.697666666666667,-2.0002,-3.477666666666666,4.342,,0,,2.281285714285714,10.25342857142857,0,0,10.25342857142857,2.466,2.129363636363637,187.7709230769231,10.163,4.396,13.41576923076923,110.1432307692308,1,13
2000,CYP,1.8415,71.05666666666667,6.831416666666666,-2.463857142857143,4.1595,-.6157142857142857,94.80633333333331,,0,,2.215583333333333,9.058777777777777,0,0,9.058777777777777,2.6935,1.707470588235294,152.5410476190476,7.650500000000001,2.797,2.900761904761904,65.96147619047619,1,21
2001,CYP,.2254705882352941,45.30823333333333,5.25935294117647,-.3061111111111111,-1.727,.424888888888889,51.94445454545455,,0,,1.6075625,10.73533333333333,0,0,10.73533333333333,2.808,1.477772727272727,124.3844666666667,9.511500000000002,1.317,-1.310566666666667,63.15293333333333,1,30
2002,CYP,.6165714285714284,34.66689361702127,3.647964285714285,1.620842105263158,-2.674476190476191,-.9331578947368423,32.14400000000001,,0,,1.836793103448276,4.869750000000001,0,0,4.328666666666667,2.8945,1.082222222222222,71.15704255319147,6.980320000000003,1.9205,-12.18753191489362,43.76876595744683,1,47
2003,CYP,.5796285714285713,28.73879032258064,4.014885714285714,-.1811785714285714,.2969999999999999,-.1487857142857142,27.010125,,0,,1.800974358974359,1.086222222222222,0,0,1.086222222222222,1.5955,.843086956521739,66.87729032258065,5.429558823529412,-36.045,-5.897999999999998,44.53222580645161,1,62
2004,CYP,.5261956521739131,29.26936842105263,5.010717391304349,1.099666666666667,1.792297297297298,2.946555555555556,27.30771428571429,,0,,1.832150943396226,2.978764705882353,0,0,2.978764705882353,1.843142857142857,.7744137931034484,62.77153947368419,4.577911111111111,,-.9304473684210534,42.16996052631579,1,76
2005,CYP,1.46546,34.20861445783133,12.48354,3.0605,2.843051282051282,5.97957894736842,30.56590322580645,,0,,2.649754098360655,5.331529411764707,0,0,5.331529411764707,1.004578947368421,.5248906249999999,79.71375903614458,6.765510204081633,,3.450518072289156,49.90032530120483,1,83
2006,CYP,12.00544,86.33613636363637,19.62178000000001,8.330170731707319,4.282658536585365,12.61285365853658,229.1990833333334,,,,13.75596721311476,8.954562499999998,,0,8.954562499999998,1.425333333333333,1.0757,174.465375,23.13375510204081,,22.32810227272727,129.3191704545455,1,88
2007,CYP,22.39277192982455,103.50208,77.39764912280702,11.09880188679245,66.56844339622641,77.66711320754717,186.2106511627907,,,,32.56670270270272,3.879333333333334,,0,3.879333333333334,.9428571428571428,.2056629213483144,284.160335,52.21181578947369,,25.671715,223.888625,1,100
2008,CYP,20.03645901639344,148.5392884615385,26.44624590163933,29.32938181818182,-11.39663636363636,17.94498181818182,394.4376976744185,,,,74.0524074074074,18.18866666666667,,0,18.18866666666667,1.741888888888889,-10.39835632183908,303.2895865384615,65.74651666666668,,27.17062500000001,556.710230769231,1,104
2009,CYP,14.84195,165.4256116504854,23.83423333333333,17.5323275862069,-1.063932203389831,16.47246551724138,419.4796511627907,,,,61.99492405063292,6.887999999999999,,0,6.887999999999999,2.405466666666667,-2.201304878048781,513.6645825242715,57.32747457627121,,106.0390485436893,689.1013009708739,1,103
2010,CYP,92.63665625,207.8237663551402,204.59421875,55.71019354838709,40.897203125,96.36650793650793,431.9201627906976,,,,27.62010465116278,1.4715,,0,1.4715,2.892833333333334,-.4913095238095234,740.4255700934578,197.953171875,,145.4187476635514,822.9178037383177,1,107
2011,CYP,42.60453968253967,269.965551401869,373.7578571428569,98.16266129032256,28.45353968253969,127.0508548387097,558.0251136363636,,,,48.90256976744184,97.09550000000003,,,97.09550000000003,2.536217391304347,14.62753086419754,1276.121261682243,128.5803650793651,,111.2207009345795,969.0171682242988,1,107
2012,CYP,47.84219999999998,213.7520095238096,546.3136923076925,135.8420344827586,-20.10733870967741,108.7447540983607,605.975125,,,,98.18685714285709,46.81092307692308,,,46.81092307692308,2.383190476190476,-.6293580246913584,1519.956723809524,183.5636451612903,,131.2354761904762,1039.210695238095,1,105
2013,CYP,45.57756896551724,391.2545353535353,412.6917758620689,116.1906842105263,22.71924561403508,138.9089122807017,935.7130731707319,,4700.052,,270.0348356164383,113.2890833333333,,,113.2890833333333,2.08452380952381,-10.25353424657534,2111.758858585859,216.0610701754386,,227.3042424242425,1596.96402020202,1,99
2014,CYP,66.8939523809524,453.5903365384614,403.8373174603174,129.3063442622951,132.9349677419355,260.1562741935484,1174.982195121951,,223.034,,418.9991249999999,542.8962,,,542.8962,2.075526315789474,37.86488750000002,2143.739086538462,202.2726290322581,,343.909701923077,1888.940163461539,1,104
2015,CYP,66.72434426229506,351.1343,663.6130491803277,264.5641147540985,-100.9111147540983,163.6530491803279,1186.130384615385,,,,242.1940810810812,1073.94825,,,1073.94825,1.175911764705882,35.74376315789473,2575.514600000001,227.8609016393442,,384.15519,2106.294373737374,1,100
2016,CYP,65.01501754385966,382.1001649484536,503.5068245614036,175.3156666666667,30.14459649122806,209.129125,918.399625,,,,206.3265810810811,1049.72525,,,1049.72525,1.775416666666667,-12.58085714285713,3080.977268041237,273.7168070175439,,407.6873402061855,2541.971340206186,1,97
2017,CYP,52.67466666666665,527.3974587628867,547.1008596491228,207.4297857142857,12.39501754385963,220.0461071428572,1269.5785375,,,,157.0312671232877,1015.512785714286,,,1015.512785714286,1.83248076923077,-4.643230263157895,3570.029541237115,365.2635438596491,,486.1926340206185,2951.533113402063,1,97
2018,CYP,76.41467241379308,715.904096774194,345.0548620689657,220.4450892857143,-20.85703448275861,195.3602456140351,2237.215657142857,,,,196.7516571428571,1384.839461538462,,,1384.839461538462,2.014611111111111,.7994084507042255,4131.04889247312,384.9053275862069,,604.5840537634406,3547.609784946237,1,93
2019,CYP,82.01586440677968,1061.953382022471,676.3474745762715,194.9807368421053,75.92593220338982,273.5707894736842,3484.630666666667,,,,417.3368055555555,610.4527,,,610.4527,1.818932203389831,16.15322222222223,5519.866977528086,397.0020677966102,,691.803134831461,4995.992126436781,1,89
2020,CYP,100.6758596491228,1834.9785,821.874087719298,283.5630181818182,184.0538771929825,474.3097818181819,5747.573363636363,,,,555.1142394366198,1863.071714285714,,,1863.071714285714,1.905716666666667,-88.97504166666667,5889.712133333338,422.5885263157896,,997.131911111111,5593.357540229884,1,90
2021,CYP,129.5681818181818,3209.639910112362,1474.437600000001,491.1897358490565,612.5082,1105.944574074074,12003.95855882353,,,,599.9300147058824,1143.351416666667,,,1143.351416666667,2.055152542372882,-29.23397142857143,7594.634191011234,507.1077222222221,,1582.564157303371,7049.268011235955,1,89
2022,CYP,103.5498867924528,3775.183977011493,2315.076150943396,974.9343461538463,-449.7260188679246,516.5596730769231,16540.86261764706,,,,1694.905984848485,51.87821428571427,,,51.87821428571427,2.179133333333334,-119.622652173913,7945.2856091954,348.0806226415095,,641.7535747126436,7383.032448275861,1,87
2023,CYP,82.89007843137256,3640.220593023257,821.1763333333331,534.86152,192.7626274509803,731.47998,22063.53,,,,796.4293731343284,15.94158333333333,,,15.94158333333333,2.783127272727273,209.0232461538462,9900.379046511627,472.4605294117648,,1966.250325581395,9429.835883720933,1,86
2024,CYP,152.4797045454545,6952.015641025638,959.3073863636361,842.5244285714291,107.3802790697675,952.4613571428573,49446.12005882354,,,,971.0814745762714,935.8930666666666,,,935.8930666666666,3.223591836734695,207.2372033898304,15577.36301282052,513.8739761904764,,2519.596333333334,17525.84351282051,1,78
2025,CYP,418.2855,13323.47115555555,963.0070952380954,1773.194105263158,-928.0643499999996,796.2841578947368,72864.89083333334,,,,3004.992580645162,61.01166666666666,,,61.01166666666666,2.143055555555555,-210.0264642857142,29910.13815555556,1644.08938095238,,6209.827800000003,38820.76628888888,1,45
1993,CZE,0,0,0,,,,,,,,0,,,,,,0,0,,,-200,7119.3,1,1
1994,CZE,0,0,0,,,,,,,,0,,,,,,0,0,,,203.9,7383.5,1,1
1995,CZE,0,0,0,,,,,,,,0,,,,,,0,0,,,-1190.6,8037.3,1,1
1996,CZE,1378.46575,8963.527999999998,2647.649124999999,6972.4524,-3004.3308,3968.1216,,,0,,719.699,423.9343333333333,56,0,461.2676666666666,8.811777777777776,74,33552.8392,1589.154625,,2139.9814,20309.7189,1,10
1997,CZE,540.8781578947368,4944.503559999999,1107.658736842105,1643.622230769231,-312.2386923076923,1331.383538461538,,,0,,547.768,325.389625,11.2,0,332.389625,6.603235294117647,27.29465217391305,20232.09904,1429.172842105263,,694.68324,15896.84088,1,25
1998,CZE,521.7106666666667,4297.935148148147,1006.658142857143,1322.6585625,-352.5205624999999,970.1379999999999,2503.067,,0,,1530.127571428571,62.1879,0,0,56.53445454545454,6.168473684210527,184.85944,20930.20644444444,1756.473285714286,,502.0494074074074,16011.2817037037,1,27
1999,CZE,446.8781304347825,1990.250892857143,1187.108913043478,634.6690624999999,659.6634375,1294.3325,1128.566,,0,,622.38775,133.44325,0,0,133.44325,5.66388888888889,-80.76016,18696.25732142857,1612.107217391304,,-80.14007142857152,14155.9805,1,28
2000,CZE,392.4220416666668,2583.782666666667,1033.343916666666,904.3626666666667,-370.5546875000001,880.4376666666666,15644.55233333333,,0,,435.5679285714286,42.81549999999999,0,0,42.81549999999999,5.924529411764706,21.2234074074074,18806.00323333333,1286.455913043479,,1538.221066666667,14415.12276666667,1,30
2001,CZE,359.8169130434784,1961.227275862068,1173.609956521739,871.6083888888888,351.7978947368421,1181.336368421052,19818.685,,0,,1283.165285714286,38.59566666666667,0,0,28.94675,4.7976,174.9959230769231,17671.46321428572,1449.920782608696,,1638.322482758621,12910.05872413793,1,29
2002,CZE,489.509,1006.549620689655,1514.947958333334,799.4567727272729,136.7058636363637,936.1626363636366,1537.821333333333,,0,,912.5022352941177,357.34375,0,0,285.875,4.245866666666667,142.3969230769231,19956.02755172414,1528.69575,,1627.933172413793,13579.47279310345,1,29
2003,CZE,511.0121904761904,966.2961923076923,1499.182095238096,1023.854095238095,-62.62019047619049,961.2339047619049,1332.401666666667,,,,481.77875,5130.4156,0,0,3664.582571428572,5.076230769230768,34.7915,22262.23888461538,3456.694904761905,,1207.786269230769,15981.72026923077,1,26
2004,CZE,369.3631111111111,1029.683086956521,1134.199722222222,949.8818823529413,-144.2982941176471,805.583588235294,10875.47566666667,,,,303.763,5079.333333333333,0,0,5079.333333333333,6.676625,120.94345,26169.27213043479,2551.576555555556,,2688.904,18764.60904347826,1,23
2005,CZE,319.0060588235294,2166.342227272728,2523.212764705882,1016.919411764706,969.0139411764707,1985.933352941176,3286.04575,,,,755.6526923076924,,0,0,0,4.834571428571429,26.15968421052631,28258.04318181819,2145.208411764706,,3323.387681818182,20257.57509090909,1,22
2006,CZE,1031.761882352941,2922.173636363636,3238.331823529411,1876.177647058824,977.718470588235,2853.896117647058,47560.7686,,,,462.3010000000001,8393.504999999999,,0,8393.504999999999,4.810785714285715,59.12173684210524,27507.9155,2784.721882352941,,3869.088636363637,22281.99668181818,1,22
2007,CZE,872.2764736842107,1765.33484,1679.926315789474,2733.851166666666,-1342.095777777778,1391.755388888889,57596.1525,,,,309.7118823529412,516.307,,0,516.307,5.413833333333333,-20.74695238095238,23234.6316,2702.687111111111,,4025.8122,20987.43416666667,1,25
2008,CZE,2523.839526315789,1754.71956,2315.457368421052,1463.705529411764,84.15394117647057,1547.859470588235,27590.17216666666,,,,374.7638750000001,269.4296666666667,,0,269.4296666666667,4.907166666666666,-22.45628571428572,23958.60592,4870.144736842105,,4166.814240000002,21950.566,1,25
2009,CZE,1688.44585,2054.068269230769,2120.77765,1642.6250625,790.8580000000001,2433.4830625,30070.14283333334,,,,455.8828124999999,3403.551,,0,3403.551,5.138249999999999,-77.33063636363636,24856.89323076923,4024.92275,,4312.150615384615,19496.59016,1,26
2010,CZE,1182.868473684211,2298.81068,2486.739736842105,2435.8893125,216.818875,2652.7081875,25927.53316666666,,,,1037.1626,10263,,0,10263,5.582181818181819,-164.0067619047619,27504.41396,3352.386894736842,,4527.552159999999,20802.64604166667,1,25
2011,CZE,1958.595421052631,2322.45128,2539.155421052631,2497.606470588235,-211.7774117647058,2285.829117647058,26728.58366666666,,,,1520.975076923077,12.9675,8.260999999999999,,11.39866666666667,4.0998125,34.47663636363636,29108.89276,4060.072578947369,,3449.333160000001,20544.42645833334,1,25
2012,CZE,2859.43255,3627.322240000001,2200.7472,2285.483647058823,-548.4961764705881,1736.987470588235,36131.8234,,,,980.9300666666666,13.393,5.168,,9.2805,4.419533333333334,-16.80047826086956,31740.27692,4380.295684210527,,3519.46092,20586.06648,1,25
2013,CZE,1832.934578947368,3717.01648,3688.327842105263,2026.291466666667,413.3934666666667,2439.684999999999,37200.727,,,,1918.553266666667,1678.6965,6.676,,1121.356333333333,4.438846153846153,150.7567272727273,31647.81516,4321.124,,3324.8722,20726.81895833333,1,25
2014,CZE,1738.137,3037.032458333334,2560.773315789474,2433.961866666667,-378.6194666666667,2055.3424,56365.1738,,,,1565.825461538461,1642.6965,,,1642.6965,4.126928571428572,42.40771428571428,33696.44225000001,3572.715052631578,,2709.336541666667,21577.29056521739,1,24
2015,CZE,1613.121052631579,3731.718875,2534.401421052632,1859.453,32.50335294117652,1891.956352941177,46957.8,,,,1037.285882352941,1848.6965,,,1848.6965,3.6896875,-24.89614285714286,32037.98675,3724.107947368421,,3256.632958333333,21005.73726086957,1,24
2016,CZE,2803.412388888889,3199.454347826087,2999.155555555556,1904.259470588235,-89.26276470588239,1814.996705882353,45850.4582,,,,1487.1994,2216.29825,,,2216.29825,4.549571428571428,-43.7087,33501.0267826087,5205.301833333333,,3186.835739130435,21048.52595454545,1,23
2017,CZE,2809.28055,2408.70352,2192.8898,1814.996705882353,178.4942941176471,1993.49094117647,76027.73760000001,,,,676.37145,1980.84825,,,1980.84825,4.2684375,13.08100000000001,31062.94064,5148.580526315789,,3197.5824,19928.7258,1,25
2018,CZE,6078.188272727271,1646.035807692307,1426.754363636363,2117.0475,-585.36475,1531.68275,78183.181,,,,465.7229523809523,1056.914333333333,,,1056.914333333333,3.788388888888888,-9.510434782608698,29542.96230769231,7517.66295454546,,2552.760153846154,19031.08764,1,26
2019,CZE,5397.98861904762,2056.216481481482,1785.24080952381,1443.022176470588,597.1683529411764,2040.190529411765,47339.25233333333,,,,1390.489318181819,862.0432500000001,,,862.0432500000001,3.822888888888889,-6.755375000000002,27996.5427037037,6092.817499999999,,2477.122444444446,19765.48977777778,1,27
2020,CZE,6178.608739130435,1604.945551724138,1332.173304347826,1926.616111111111,-217.0001111111111,1709.616,52609.28283333333,,,,1846.859736842105,88.9965,,,88.9965,2.88036,50.80692307692308,25621.61113793104,5883.843608695653,,1327.631034482759,17201.75062068965,1,29
2021,CZE,20230.35573076923,2377.138129032258,2344.455923076923,1473.999,1019.113608695652,2429.025739130435,63488.3196,,,,1079.85412,4050.333333333333,,,4050.333333333333,2.633884615384615,8.538862068965518,21959.62629032258,25899.85088461539,,2259.886,19101.02212903226,1,31
2022,CZE,15528.4654,3371.943166666666,3924.8818,2518.737409090908,1239.764045454545,3758.501454545454,66971.30480000001,,,,791.9963478260869,4516.83275,,,4516.83275,2.85984,-149.5373571428571,29728.7398,16878.80372,,5995.00066666667,27179.3122,1,30
2023,CZE,6569.410307692307,2113.176064516129,2559.283884615385,3508.936454545455,-1287.104409090909,2181.375272727273,104882.3772,,,,1997.457545454545,4222.5472,,,4222.5472,3.157166666666666,64.53489655172415,28481.49364516129,7207.807653846155,,4609.271516129033,28203.72777419355,1,31
2024,CZE,4687.617791666667,5127.250724137932,3498.945583333333,2182.007318181818,1363.482363636364,3545.489727272728,101500.5136,,,,1675.332333333333,2077.289666666667,,,2077.289666666667,3.627909090909091,35.80340740740741,34143.13696551725,6277.740166666666,,4142.417827586207,30736.68924137931,1,29
2025,CZE,5861.802923076923,7146.2065,4143.342230769231,3953.038923076924,-1204.931307692308,2748.107615384616,175843.9683333334,,,,3305.183363636364,2186.679333333333,,,2186.679333333333,2.471545454545454,131.8291428571428,51345.94875,8028.628307692309,,6679.6226875,33509.771375,1,16
1987,DEU,,3499.229149999999,,,,,,,0,,,116.4273333333333,0,108.7472857142857,113.8334285714286,15.0279,1.147153846153846,37345.34157142857,,,405.884357142857,7738.08192857143,1,20
1988,DEU,,3209.791608695652,,,,,,,0,,0,102.4673846153846,.0512608695652174,69.43254545454546,102.4245,12.04873684210526,.0982727272727272,34935.2374090909,,,536.4366086956521,7099.732782608697,1,23
1989,DEU,247.0893318965518,602.414628787879,481.90399137931,,,,,,0,,7.578604651162791,56.63247999999997,6.745237288135593,137.8972580645161,57.87740384615383,16.28014166666667,-.0118897338403042,4401.956170454543,397.8127771428572,,258.8405606060607,4518.064738636364,1,264
1990,DEU,256.9289456066945,682.9819854014605,508.9620711297071,,,,,,0,,.2325348837209303,49.85798387096774,5.988853333333331,147.2980909090909,49.68379581151833,16.08940151515152,-.2214448529411764,4711.505934306571,384.6282473684216,,219.3326021897808,4862.751452554746,1,274
1991,DEU,298.5147782426777,654.8770920577617,491.9218138075314,,,,,,0,,.6059444444444444,49.92586979166671,7.440708860759494,195.5044444444444,47.25871938775514,16.70466791044776,.0422408759124088,5172.408135379063,410.2533838383844,,220.3406841155236,5434.50933393502,1,277
1992,DEU,289.4786945606697,642.9404872727274,486.1421338912132,,,,,,0,,2.730432432432432,49.74457526881722,6.976210526315789,267.0875882352942,45.64217708333337,17.23740074906367,.0138161764705882,5317.258429090911,468.7702686567166,,181.1223454545454,5832.136079999997,1,275
1993,DEU,306.6091,702.9730322580646,554.8821125000001,.2,2.2,2.4,,,0,,5.657815789473685,54.27095108695654,5.1149,326.0647027027027,49.2524171122995,16.33278966789668,-.331572463768116,5552.247584229392,494.2891601941744,,149.1254229390681,5973.396204301075,1,279
1994,DEU,343.1362461240311,705.8731979865772,667.4870368217056,1687.422115384615,188.9605319148936,1937.464307692308,,-45.73871428571429,0,-13.91561111111111,2.971909090909091,60.44884840425534,8.731273809523811,302.6290526315789,56.79770418848167,17.41769791666668,.109125,6480.289256711409,554.1394022727268,,211.8373322147651,6324.804161073827,1,298
1995,DEU,364.1701870503597,696.6190754716977,601.9827697841725,976.6462580645164,-53.47727586206896,917.3347419354837,,-37.30116666666666,0,33.39908333333334,9.59451851851852,62.52817412935321,9.484080459770116,260.4181142857143,59.76445853658537,16.83437908496732,-.2317207792207792,6916.303374213839,541.3013770491801,,239.5997547169812,6411.405770440252,1,318
1996,DEU,312.6780382653059,599.2217969094924,431.7081454081635,403.0831406250001,.8731543209876543,414.046984375,40.10233333333333,28.14949999999999,0,.8671666666666665,3.835506172839506,51.43709415584416,8.130025210084034,149.5739375,49.83843130990416,12.70805555555555,-.4587734553775745,6059.842838852095,394.5026781609199,,207.193958057395,5032.21726269316,1,453
1997,DEU,343.1043104925055,533.1744409594091,369.7379999999999,517.2024255319152,-9.961643636363641,508.0787863247863,4548.461857142857,-66.5972,0,-.9860000000000001,17.2438,61.27568644067801,9.142944444444444,181.6510169491525,60.50046648044695,11.91991865079364,-.0636423076923077,6143.934230627304,408.0895133819952,,233.0078210332102,4939.130520295207,1,542
